Plant ID,Plant name,Country/Area,Status,year,is_operating
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2021,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2022,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2023,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2024,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2025,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2026,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2027,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2028,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2029,False
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,China,retired,2030,False
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2020,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2021,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2022,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2023,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2024,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2025,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2026,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2027,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2028,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2029,True
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,China,operating pre-retirement,2030,True
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2020,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2021,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2022,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2023,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2024,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2025,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2026,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2027,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2028,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2029,False
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,China,retired,2030,False
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2020,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2021,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2022,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2023,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2024,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2025,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2026,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2027,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2028,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2029,True
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,China,operating,2030,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2020,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2021,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2022,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2023,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2024,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2025,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2026,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2027,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2028,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2029,True
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,operating,2030,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2020,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2021,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2022,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2023,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2024,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2025,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2026,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2027,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2028,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2029,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,operating,2030,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2020,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2021,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2022,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2023,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2024,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2025,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2026,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2027,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2028,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2029,True
P100000120171,Wuhan Iron and Steel Co Ltd,China,retired,2030,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2020,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2021,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2022,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2023,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2024,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2025,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2026,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2027,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2028,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2029,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,operating,2030,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2020,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2021,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2022,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2023,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2024,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2025,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2026,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2027,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2028,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2029,True
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,China,retired,2030,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2020,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2021,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2022,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2023,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2024,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2025,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2026,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2027,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2028,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2029,True
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,China,operating,2030,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2020,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2021,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2022,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2023,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2024,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2025,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2026,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2027,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2028,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2029,True
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,operating,2030,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2020,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2021,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2022,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2023,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2024,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2025,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2026,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2027,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2028,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2029,True
P100000120354,Wulanhot Steel Co Ltd,China,operating,2030,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2020,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2021,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2022,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2023,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2024,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2025,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2026,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2027,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2028,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2029,True
P100000120354,Wulanhot Steel Co Ltd,China,retired,2030,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2020,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2021,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2022,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2023,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2024,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2025,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2026,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2027,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2028,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2029,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating,2030,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2020,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2021,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2022,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2023,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2024,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2025,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2026,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2027,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2028,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2029,True
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,China,operating pre-retirement,2030,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2020,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2021,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2022,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2023,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2024,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2025,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2026,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2027,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2028,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2029,True
P100000120161,Wuyang Iron and Steel Co Ltd,China,operating,2030,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2020,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2021,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2022,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2023,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2024,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2025,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2026,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2027,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2028,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2029,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,announced,2030,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2020,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2021,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2022,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2023,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2024,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2025,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2026,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2027,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2028,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2029,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,cancelled,2030,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2020,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2021,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2022,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2023,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2024,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2025,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2026,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2027,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2028,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2029,True
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,China,operating pre-retirement,2030,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2020,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2021,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2022,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2023,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2024,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2025,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2026,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2027,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2028,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2029,True
P100000120366,Wuzhou Yongda Special Steel Co Ltd,China,operating,2030,True
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2020,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2021,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2022,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2023,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2024,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2025,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2026,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2027,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2028,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2029,False
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,China,retired,2030,False
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2020,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2021,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2022,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2023,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2024,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2025,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2026,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2027,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2028,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2029,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,operating,2030,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2020,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2021,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2022,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2023,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2024,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2025,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2026,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2027,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2028,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2029,True
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,China,mothballed,2030,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2020,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2021,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2022,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2023,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2024,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2025,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2026,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2027,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2028,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2029,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,retired,2030,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2020,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2021,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2022,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2023,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2024,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2025,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2026,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2027,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2028,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2029,True
P100000120116,Xingtai Iron and Steel Co Ltd,China,operating pre-retirement,2030,True
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2020,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2021,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2022,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2023,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2024,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2025,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2026,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2027,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2028,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2029,False
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,China,construction,2030,False
P100000120233,Xining Special Steel Co Ltd,China,operating,2020,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2021,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2022,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2023,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2024,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2025,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2026,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2027,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2028,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2029,True
P100000120233,Xining Special Steel Co Ltd,China,operating,2030,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2020,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2021,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2022,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2023,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2024,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2025,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2026,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2027,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2028,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2029,True
P100000120233,Xining Special Steel Co Ltd,China,retired,2030,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2020,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2021,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2022,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2023,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2024,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2025,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2026,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2027,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2028,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2029,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,operating,2030,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2020,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2021,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2022,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2023,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2024,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2025,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2026,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2027,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2028,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2029,True
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,China,retired,2030,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2020,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2021,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2022,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2023,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2024,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2025,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2026,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2027,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2028,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2029,True
P100000120295,Xinjiang Daan Special Steel Co Ltd,China,operating,2030,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2020,False
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2021,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2022,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2023,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2024,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2025,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2026,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2027,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2028,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2029,True
P100001023534,Xinjiang Ka Steel Group Co,China,operating,2030,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2020,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2021,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2022,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2023,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2024,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2025,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2026,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2027,True
P100000120290,Xinjiang Kingtec Steel Co Ltd,China,operating,2028,True
