Plant ID,Plant name,year,tech,cap_for_prod,util_for_prod,is_operating,production_t,ef_tco2_per_t,emissions_tco2
P100000120235,Shaanxi Steel Group Hanzhong Iron and Steel Co Ltd,2029,BF-BOF,3000.0,,True,,2.1,
P100000120235,Shaanxi Steel Group Hanzhong Iron and Steel Co Ltd,2030,BF-BOF,3000.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2020,BF-BOF,2600.0,639.2499467291711,True,1662049.861495845,2.1,3490304.709141275
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2021,BF-BOF,2600.0,627.2723397258271,True,1630908.0832871506,2.1,3424906.9749030164
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2022,BF-BOF,2600.0,620.225491881801,True,1612586.2788926824,2.1,3386431.1856746334
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2023,BF-BOF,2600.0,628.4855485585821,True,1634062.4262523134,2.1,3431531.0951298582
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2024,BF-BOF,2600.0,635.355674598231,True,1651924.7539554005,2.1,3469041.9833063413
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2025,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2026,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2027,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2028,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2029,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2030,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2020,BF-BOF,2600.0,639.2499467291711,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2021,BF-BOF,2600.0,627.2723397258271,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2022,BF-BOF,2600.0,620.225491881801,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2023,BF-BOF,2600.0,628.4855485585821,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2024,BF-BOF,2600.0,635.355674598231,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2025,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2026,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2027,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2028,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2029,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2030,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2020,BF-BOF,2600.0,639.2499467291711,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2021,BF-BOF,2600.0,627.2723397258271,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2022,BF-BOF,2600.0,620.225491881801,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2023,BF-BOF,2600.0,628.4855485585821,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2024,BF-BOF,2600.0,635.355674598231,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2025,BF-BOF,2600.0,,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2026,BF-BOF,2600.0,,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2027,BF-BOF,2600.0,,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2028,BF-BOF,2600.0,,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2029,BF-BOF,2600.0,,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2030,BF-BOF,2600.0,,False,0.0,2.1,0.0
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2020,BF-BOF,2600.0,639.2499467291711,True,1662049.861495845,2.1,3490304.709141275
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2021,BF-BOF,2600.0,627.2723397258271,True,1630908.0832871506,2.1,3424906.9749030164
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2022,BF-BOF,2600.0,620.225491881801,True,1612586.2788926824,2.1,3386431.1856746334
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2023,BF-BOF,2600.0,628.4855485585821,True,1634062.4262523134,2.1,3431531.0951298582
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2024,BF-BOF,2600.0,635.355674598231,True,1651924.7539554005,2.1,3469041.9833063413
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2025,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2026,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2027,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2028,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2029,BF-BOF,2600.0,,True,,2.1,
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,2030,BF-BOF,2600.0,,True,,2.1,
P100000120243,Shandong Chuanyang Group Co Ltd,2020,BF-BOF,2700.0,639.2499467291711,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2021,BF-BOF,2700.0,627.2723397258271,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2022,BF-BOF,2700.0,620.225491881801,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2023,BF-BOF,2700.0,628.4855485585821,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2024,BF-BOF,2700.0,635.355674598231,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2025,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2026,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2027,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2028,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2029,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120243,Shandong Chuanyang Group Co Ltd,2030,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2020,BF-BOF,2700.0,639.2499467291711,True,1725974.856168762,2.1,3624547.1979544004
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2021,BF-BOF,2700.0,627.2723397258271,True,1693635.3172597333,2.1,3556634.16624544
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2022,BF-BOF,2700.0,620.225491881801,True,1674608.8280808625,2.1,3516678.5389698115
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2023,BF-BOF,2700.0,628.4855485585821,True,1696910.9811081716,2.1,3563513.0603271606
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2024,BF-BOF,2700.0,635.355674598231,True,1715460.3214152236,2.1,3602466.67497197
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2025,BF-BOF,2700.0,,True,,2.1,
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2026,BF-BOF,2700.0,,True,,2.1,
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2027,BF-BOF,2700.0,,True,,2.1,
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2028,BF-BOF,2700.0,,True,,2.1,
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2029,BF-BOF,2700.0,,True,,2.1,
P100000120249,Shandong Fulun Iron and Steel Co Ltd,2030,BF-BOF,2700.0,,True,,2.1,
P100000120241,Shandong Guangfu Group Co Ltd,2020,BF-BOF,2850.0,639.2499467291711,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2021,BF-BOF,2850.0,627.2723397258271,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2022,BF-BOF,2850.0,620.225491881801,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2023,BF-BOF,2850.0,628.4855485585821,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2024,BF-BOF,2850.0,635.355674598231,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2025,BF-BOF,2850.0,,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2026,BF-BOF,2850.0,,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2027,BF-BOF,2850.0,,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2028,BF-BOF,2850.0,,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2029,BF-BOF,2850.0,,False,0.0,2.1,0.0
P100000120241,Shandong Guangfu Group Co Ltd,2030,BF-BOF,2850.0,,False,0.0,2.1,0.0
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2020,BF-BOF,3850.0,639.2499467291711,True,2461112.294907309,2.1,5168335.819305349
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2021,BF-BOF,3850.0,627.2723397258271,True,2414998.5079444344,2.1,5071496.866683313
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2022,BF-BOF,3850.0,620.225491881801,True,2387868.143744934,2.1,5014523.101864361
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2023,BF-BOF,3850.0,628.4855485585821,True,2419669.361950541,2.1,5081305.660096136
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2024,BF-BOF,3850.0,635.355674598231,True,2446119.347203189,2.1,5136850.629126697
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2025,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2026,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2027,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2028,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2029,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2030,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2020,BF-BOF,3850.0,639.2499467291711,True,2461112.294907309,2.1,5168335.819305349
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2021,BF-BOF,3850.0,627.2723397258271,True,2414998.5079444344,2.1,5071496.866683313
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2022,BF-BOF,3850.0,620.225491881801,True,2387868.143744934,2.1,5014523.101864361
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2023,BF-BOF,3850.0,628.4855485585821,True,2419669.361950541,2.1,5081305.660096136
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2024,BF-BOF,3850.0,635.355674598231,True,2446119.347203189,2.1,5136850.629126697
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2025,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2026,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2027,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2028,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2029,BF-BOF,3850.0,,True,,2.1,
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,2030,BF-BOF,3850.0,,True,,2.1,
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2020,BF-BOF,5830.0,639.2499467291711,True,3726827.1894310676,2.1,7826337.097805242
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2021,BF-BOF,5830.0,627.2723397258271,True,3656997.740601572,2.1,7679695.255263302
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2022,BF-BOF,5830.0,620.225491881801,False,0.0,2.1,0.0
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2023,BF-BOF,5830.0,628.4855485585821,False,0.0,2.1,0.0
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2024,BF-BOF,5830.0,635.355674598231,False,0.0,2.1,0.0
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2025,BF-BOF,5830.0,,False,0.0,2.1,0.0
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2026,BF-BOF,5830.0,,False,0.0,2.1,0.0
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2027,BF-BOF,5830.0,,False,0.0,2.1,0.0
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2028,BF-BOF,5830.0,,False,0.0,2.1,0.0
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2029,BF-BOF,5830.0,,False,0.0,2.1,0.0
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,2030,BF-BOF,5830.0,,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2020,BF-BOF,8500.0,639.2499467291711,True,5433624.547197955,2.1,11410611.549115706
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2021,BF-BOF,8500.0,627.2723397258271,True,5331814.887669531,2.1,11196811.264106015
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2022,BF-BOF,8500.0,620.225491881801,True,5271916.680995308,2.1,11071025.030090148
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2023,BF-BOF,8500.0,628.4855485585821,True,5342127.1627479475,2.1,11218467.041770691
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2024,BF-BOF,8500.0,635.355674598231,True,5400523.234084963,2.1,11341098.791578423
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2025,BF-BOF,8500.0,,True,,2.1,
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2026,BF-BOF,8500.0,,True,,2.1,
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2027,BF-BOF,8500.0,,True,,2.1,
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2028,BF-BOF,8500.0,,True,,2.1,
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2029,BF-BOF,8500.0,,True,,2.1,
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2030,BF-BOF,8500.0,,True,,2.1,
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2020,BF-BOF,8500.0,639.2499467291711,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2021,BF-BOF,8500.0,627.2723397258271,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2022,BF-BOF,8500.0,620.225491881801,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2023,BF-BOF,8500.0,628.4855485585821,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2024,BF-BOF,8500.0,635.355674598231,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2025,BF-BOF,8500.0,,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2026,BF-BOF,8500.0,,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2027,BF-BOF,8500.0,,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2028,BF-BOF,8500.0,,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2029,BF-BOF,8500.0,,False,0.0,2.1,0.0
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,2030,BF-BOF,8500.0,,False,0.0,2.1,0.0
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2020,BF-BOF,5400.0,639.2499467291711,False,0.0,2.1,0.0
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2021,BF-BOF,5400.0,627.2723397258271,True,3387270.6345194667,2.1,7113268.33249088
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2022,BF-BOF,5400.0,620.225491881801,True,3349217.656161725,2.1,7033357.077939623
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2023,BF-BOF,5400.0,628.4855485585821,True,3393821.9622163433,2.1,7127026.120654321
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2024,BF-BOF,5400.0,635.355674598231,True,3430920.6428304473,2.1,7204933.34994394
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2025,BF-BOF,5400.0,,True,,2.1,
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2026,BF-BOF,5400.0,,True,,2.1,
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2027,BF-BOF,5400.0,,True,,2.1,
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2028,BF-BOF,5400.0,,True,,2.1,
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2029,BF-BOF,5400.0,,True,,2.1,
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,2030,BF-BOF,5400.0,,True,,2.1,
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2020,BF-BOF,2700.0,639.2499467291711,True,1725974.856168762,2.1,3624547.1979544004
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2021,BF-BOF,2700.0,627.2723397258271,True,1693635.3172597333,2.1,3556634.16624544
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2022,BF-BOF,2700.0,620.225491881801,False,0.0,2.1,0.0
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2023,BF-BOF,2700.0,628.4855485585821,False,0.0,2.1,0.0
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2024,BF-BOF,2700.0,635.355674598231,False,0.0,2.1,0.0
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2025,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2026,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2027,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2028,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2029,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,2030,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2020,BF-BOF,2700.0,639.2499467291711,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2021,BF-BOF,2700.0,627.2723397258271,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2022,BF-BOF,2700.0,620.225491881801,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2023,BF-BOF,2700.0,628.4855485585821,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2024,BF-BOF,2700.0,635.355674598231,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2025,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2026,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2027,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2028,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2029,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,2030,BF-BOF,2700.0,,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2020,BF-BOF,2000.0,639.2499467291711,True,1278499.8934583422,2.1,2684849.7762625185
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2021,BF-BOF,2000.0,627.2723397258271,True,1254544.6794516542,2.1,2634543.826848474
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2022,BF-BOF,2000.0,620.225491881801,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2023,BF-BOF,2000.0,628.4855485585821,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2024,BF-BOF,2000.0,635.355674598231,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2025,BF-BOF,2000.0,,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2026,BF-BOF,2000.0,,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2027,BF-BOF,2000.0,,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2028,BF-BOF,2000.0,,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2029,BF-BOF,2000.0,,False,0.0,2.1,0.0
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,2030,BF-BOF,2000.0,,False,0.0,2.1,0.0
P100000120248,Shandong Luli Steel Co Ltd,2020,BF-BOF,1400.0,639.2499467291711,True,894949.9254208396,2.1,1879394.8433837632
P100000120248,Shandong Luli Steel Co Ltd,2021,BF-BOF,1400.0,627.2723397258271,True,878181.2756161579,2.1,1844180.6787939316
P100000120248,Shandong Luli Steel Co Ltd,2022,BF-BOF,1400.0,620.225491881801,True,868315.6886345213,2.1,1823462.9461324948
P100000120248,Shandong Luli Steel Co Ltd,2023,BF-BOF,1400.0,628.4855485585821,True,879879.7679820149,2.1,1847747.5127622315
P100000120248,Shandong Luli Steel Co Ltd,2024,BF-BOF,1400.0,635.355674598231,True,889497.9444375234,2.1,1867945.6833187991
P100000120248,Shandong Luli Steel Co Ltd,2025,BF-BOF,1400.0,,True,,2.1,
P100000120248,Shandong Luli Steel Co Ltd,2026,BF-BOF,1400.0,,True,,2.1,
P100000120248,Shandong Luli Steel Co Ltd,2027,BF-BOF,1400.0,,True,,2.1,
P100000120248,Shandong Luli Steel Co Ltd,2028,BF-BOF,1400.0,,True,,2.1,
P100000120248,Shandong Luli Steel Co Ltd,2029,BF-BOF,1400.0,,True,,2.1,
P100000120248,Shandong Luli Steel Co Ltd,2030,BF-BOF,1400.0,,True,,2.1,
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2020,BF-BOF,1900.0,639.2499467291711,True,1214574.8987854251,2.1,2550607.287449393
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2021,BF-BOF,1900.0,627.2723397258271,True,1191817.4454790715,2.1,2502816.63550605
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2022,BF-BOF,1900.0,620.225491881801,True,1178428.4345754217,2.1,2474699.712608386
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2023,BF-BOF,1900.0,628.4855485585821,False,0.0,2.1,0.0
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2024,BF-BOF,1900.0,635.355674598231,False,0.0,2.1,0.0
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2025,BF-BOF,1900.0,,False,0.0,2.1,0.0
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2026,BF-BOF,1900.0,,False,0.0,2.1,0.0
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2027,BF-BOF,1900.0,,False,0.0,2.1,0.0
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2028,BF-BOF,1900.0,,False,0.0,2.1,0.0
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2029,BF-BOF,1900.0,,False,0.0,2.1,0.0
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,2030,BF-BOF,1900.0,,False,0.0,2.1,0.0
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2020,BF-BOF,2350.0,639.2499467291711,True,1502237.3748135522,2.1,3154698.4871084597
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2021,BF-BOF,2350.0,627.2723397258271,True,1474089.9983556936,2.1,3095588.9965469567
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2022,BF-BOF,2350.0,620.225491881801,True,1457529.9059222322,2.1,3060812.8024366875
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2023,BF-BOF,2350.0,628.4855485585821,True,1476941.0391126678,2.1,3101576.1821366027
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2024,BF-BOF,2350.0,635.355674598231,True,1493085.8353058428,2.1,3135480.25414227
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2025,BF-BOF,2350.0,,True,,2.1,
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2026,BF-BOF,2350.0,,True,,2.1,
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2027,BF-BOF,2350.0,,True,,2.1,
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2028,BF-BOF,2350.0,,True,,2.1,
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2029,BF-BOF,2350.0,,True,,2.1,
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,2030,BF-BOF,2350.0,,True,,2.1,
P100000120245,Shandong Taishan Steel Group Co Ltd,2020,BF-BOF,2640.0,639.2499467291711,True,1687619.8593650118,2.1,3544001.704666525
P100000120245,Shandong Taishan Steel Group Co Ltd,2021,BF-BOF,2640.0,627.2723397258271,True,1655998.9768761836,2.1,3477597.851439986
