company,year,production_t,emissions_tco2
Tianjin Jiangtian Industrial Development Co Ltd [100.0%],2030,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2020,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2021,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2022,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2023,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2024,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2025,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2026,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2027,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2028,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2029,0.0,0.0
Tianjin Rongcheng Group Tangshan Special Steel Co Ltd [100.0%],2030,0.0,0.0
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2020,6232686.980609419,13088642.659279779
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2021,6115905.312326815,12843401.155886311
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2022,6047198.545847559,12699116.946279874
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2023,6127734.098446175,12868241.606736967
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2024,6194717.827332752,13008907.43739878
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2025,0.0,0.0
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2026,0.0,0.0
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2027,0.0,0.0
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2028,0.0,0.0
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2029,0.0,0.0
Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],2030,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2020,1150649.904112508,2416364.798636267
Tianjin Tianfeng Steel Co Ltd [100.0%],2021,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2022,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2023,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2024,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2025,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2026,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2027,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2028,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2029,0.0,0.0
Tianjin Tianfeng Steel Co Ltd [100.0%],2030,0.0,0.0
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2020,460259.96164500323,184103.9846580013
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2021,451636.08460259554,180654.43384103823
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2022,446562.3541548967,178624.9416619587
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2023,452509.5949621791,181003.83798487164
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2024,457456.0857107263,182982.43428429053
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2025,0.0,0.0
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2026,0.0,0.0
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2027,0.0,0.0
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2028,0.0,0.0
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2029,0.0,0.0
Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],2030,0.0,0.0
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2020,862987.428084381,1812273.5989772002
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2021,846817.6586298667,1778317.08312272
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2022,837304.4140404313,1758339.2694849058
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2023,848455.4905540858,1781756.5301635803
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2024,857730.1607076118,1801233.337485985
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2025,0.0,0.0
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2026,0.0,0.0
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2027,0.0,0.0
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2028,0.0,0.0
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2029,0.0,0.0
Tongling Fuxin Iron & Steel Co Ltd [100.0%],2030,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2020,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2021,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2022,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2023,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2024,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2025,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2026,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2027,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2028,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2029,0.0,0.0
Tongshan Liguo Iron and Steel Co Ltd [100.0%],2030,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2020,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2021,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2022,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2023,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2024,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2025,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2026,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2027,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2028,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2029,0.0,0.0
Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],2030,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2020,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2021,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2022,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2023,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2024,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2025,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2026,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2027,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2028,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2029,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [100.0%],2030,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2020,6903899.424675048,14498188.791817602
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2021,6774541.269038933,14226536.66498176
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2022,6698435.31232345,14066714.155879246
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2023,6787643.9244326865,14254052.241308643
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2024,6861841.285660895,14409866.69988788
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2025,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2026,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2027,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2028,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2029,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],2030,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2020,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2021,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2022,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2023,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2024,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2025,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2026,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2027,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2028,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2029,0.0,0.0
WEALTH GROUP INVESTMENT LIMITED [95.0%]; unknown [5.0%],2030,0.0,0.0
WISCO Group Kunming Steel Co Ltd [100.0%],2020,1630087.3641593864,3423183.4647347117
WISCO Group Kunming Steel Co Ltd [100.0%],2021,1599544.466300859,3359043.3792318045
WISCO Group Kunming Steel Co Ltd [100.0%],2022,1581575.0042985925,3321307.5090270443
WISCO Group Kunming Steel Co Ltd [100.0%],2023,0.0,0.0
WISCO Group Kunming Steel Co Ltd [100.0%],2024,0.0,0.0
WISCO Group Kunming Steel Co Ltd [100.0%],2025,0.0,0.0
WISCO Group Kunming Steel Co Ltd [100.0%],2026,0.0,0.0
WISCO Group Kunming Steel Co Ltd [100.0%],2027,0.0,0.0
WISCO Group Kunming Steel Co Ltd [100.0%],2028,0.0,0.0
WISCO Group Kunming Steel Co Ltd [100.0%],2029,0.0,0.0
WISCO Group Kunming Steel Co Ltd [100.0%],2030,0.0,0.0
Weiao (Shandong) Investment Co Ltd [100.0%],2020,1917749.8401875135,4027274.6643937784
Weiao (Shandong) Investment Co Ltd [100.0%],2021,1881817.0191774813,3951815.740272711
Weiao (Shandong) Investment Co Ltd [100.0%],2022,1860676.475645403,3907420.5988553464
Weiao (Shandong) Investment Co Ltd [100.0%],2023,1885456.6456757463,3959458.9559190674
Weiao (Shandong) Investment Co Ltd [100.0%],2024,1906067.023794693,4002740.749968855
Weiao (Shandong) Investment Co Ltd [100.0%],2025,0.0,0.0
Weiao (Shandong) Investment Co Ltd [100.0%],2026,0.0,0.0
Weiao (Shandong) Investment Co Ltd [100.0%],2027,0.0,0.0
Weiao (Shandong) Investment Co Ltd [100.0%],2028,0.0,0.0
Weiao (Shandong) Investment Co Ltd [100.0%],2029,0.0,0.0
Weiao (Shandong) Investment Co Ltd [100.0%],2030,0.0,0.0
Wing Fung International Ltd [100.0%],2020,0.0,0.0
Wing Fung International Ltd [100.0%],2021,0.0,0.0
Wing Fung International Ltd [100.0%],2022,0.0,0.0
Wing Fung International Ltd [100.0%],2023,0.0,0.0
Wing Fung International Ltd [100.0%],2024,0.0,0.0
Wing Fung International Ltd [100.0%],2025,0.0,0.0
Wing Fung International Ltd [100.0%],2026,0.0,0.0
Wing Fung International Ltd [100.0%],2027,0.0,0.0
Wing Fung International Ltd [100.0%],2028,0.0,0.0
Wing Fung International Ltd [100.0%],2029,0.0,0.0
Wing Fung International Ltd [100.0%],2030,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2020,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2021,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2022,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2023,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2024,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2025,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2026,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2027,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2028,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2029,0.0,0.0
Wu'an Yongcheng Zhuye Co Ltd [100.0%],2030,0.0,0.0
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2020,1278499.8934583422,2684849.7762625185
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2021,1254544.6794516542,2634543.826848474
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2022,1240450.9837636019,2604947.065903564
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2023,1256971.0971171642,2639639.3039460448
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2024,1270711.349196462,2668493.83331257
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2025,0.0,0.0
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2026,0.0,0.0
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2027,0.0,0.0
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2028,0.0,0.0
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2029,0.0,0.0
Wuhu Fuxin Iron & Steel Co Ltd [100.0%],2030,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2020,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2021,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2022,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2023,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2024,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2025,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2026,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2027,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2028,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2029,0.0,0.0
Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],2030,0.0,0.0
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2020,2124866.822927765,4462220.328148306
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2021,2085053.2572486494,4378611.840222163
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2022,2061629.5350151064,4329422.023531724
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2023,2089085.9634087267,4387080.523158327
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2024,2111922.2623645198,4435036.750965492
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2025,0.0,0.0
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2026,0.0,0.0
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2027,0.0,0.0
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2028,0.0,0.0
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2029,0.0,0.0
Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],2030,0.0,0.0
Wuzhou Yongda Steel Works Co Ltd [100.0%],2020,3793948.433837631,1517579.3735350524
Wuzhou Yongda Steel Works Co Ltd [100.0%],2021,3722861.336272784,1489144.5345091138
Wuzhou Yongda Steel Works Co Ltd [100.0%],2022,3681038.294318489,1472415.3177273956
Wuzhou Yongda Steel Works Co Ltd [100.0%],2023,3730061.730695185,1492024.692278074
Wuzhou Yongda Steel Works Co Ltd [100.0%],2024,3770835.928740501,1508334.3714962006
Wuzhou Yongda Steel Works Co Ltd [100.0%],2025,0.0,0.0
Wuzhou Yongda Steel Works Co Ltd [100.0%],2026,0.0,0.0
Wuzhou Yongda Steel Works Co Ltd [100.0%],2027,0.0,0.0
Wuzhou Yongda Steel Works Co Ltd [100.0%],2028,0.0,0.0
Wuzhou Yongda Steel Works Co Ltd [100.0%],2029,0.0,0.0
Wuzhou Yongda Steel Works Co Ltd [100.0%],2030,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2020,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2021,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2022,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2023,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2024,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2025,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2026,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2027,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2028,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2029,0.0,0.0
Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],2030,0.0,0.0
Xining Special Steel Co Ltd [100.0%],2020,1150649.904112508,2416364.798636267
Xining Special Steel Co Ltd [100.0%],2021,1129090.2115064887,2371089.4441636265
Xining Special Steel Co Ltd [100.0%],2022,1116405.8853872418,2344452.359313208
Xining Special Steel Co Ltd [100.0%],2023,1131273.9874054478,2375675.3735514404
Xining Special Steel Co Ltd [100.0%],2024,1143640.2142768158,2401644.449981313
Xining Special Steel Co Ltd [100.0%],2025,0.0,0.0
Xining Special Steel Co Ltd [100.0%],2026,0.0,0.0
Xining Special Steel Co Ltd [100.0%],2027,0.0,0.0
Xining Special Steel Co Ltd [100.0%],2028,0.0,0.0
Xining Special Steel Co Ltd [100.0%],2029,0.0,0.0
Xining Special Steel Co Ltd [100.0%],2030,0.0,0.0
Xinji AOSEN Steel Group Co Ltd [100.0%],2020,4602599.616450032,9665459.194545068
Xinji AOSEN Steel Group Co Ltd [100.0%],2021,4516360.846025955,9484357.776654506
Xinji AOSEN Steel Group Co Ltd [100.0%],2022,4465623.541548967,9377809.437252833
Xinji AOSEN Steel Group Co Ltd [100.0%],2023,4525095.949621791,9502701.494205762
Xinji AOSEN Steel Group Co Ltd [100.0%],2024,4574560.857107263,9606577.799925253
Xinji AOSEN Steel Group Co Ltd [100.0%],2025,0.0,0.0
Xinji AOSEN Steel Group Co Ltd [100.0%],2026,0.0,0.0
Xinji AOSEN Steel Group Co Ltd [100.0%],2027,0.0,0.0
Xinji AOSEN Steel Group Co Ltd [100.0%],2028,0.0,0.0
Xinji AOSEN Steel Group Co Ltd [100.0%],2029,0.0,0.0
Xinji AOSEN Steel Group Co Ltd [100.0%],2030,0.0,0.0
Xinjiang Da'an Special Steel Co Ltd [100.0%],2020,639249.9467291711,1342424.8881312592
Xinjiang Da'an Special Steel Co Ltd [100.0%],2021,627272.3397258271,1317271.913424237
Xinjiang Da'an Special Steel Co Ltd [100.0%],2022,620225.4918818009,1302473.532951782
Xinjiang Da'an Special Steel Co Ltd [100.0%],2023,628485.5485585821,1319819.6519730224
Xinjiang Da'an Special Steel Co Ltd [100.0%],2024,635355.674598231,1334246.916656285
Xinjiang Da'an Special Steel Co Ltd [100.0%],2025,0.0,0.0
Xinjiang Da'an Special Steel Co Ltd [100.0%],2026,0.0,0.0
Xinjiang Da'an Special Steel Co Ltd [100.0%],2027,0.0,0.0
Xinjiang Da'an Special Steel Co Ltd [100.0%],2028,0.0,0.0
Xinjiang Da'an Special Steel Co Ltd [100.0%],2029,0.0,0.0
Xinjiang Da'an Special Steel Co Ltd [100.0%],2030,0.0,0.0
Xinjiang Ka Steel Group Co [100.0%],2020,0.0,0.0
Xinjiang Ka Steel Group Co [100.0%],2021,627272.3397258271,1317271.913424237
Xinjiang Ka Steel Group Co [100.0%],2022,620225.4918818009,1302473.532951782
Xinjiang Ka Steel Group Co [100.0%],2023,628485.5485585821,1319819.6519730224
Xinjiang Ka Steel Group Co [100.0%],2024,635355.674598231,1334246.916656285
Xinjiang Ka Steel Group Co [100.0%],2025,0.0,0.0
Xinjiang Ka Steel Group Co [100.0%],2026,0.0,0.0
Xinjiang Ka Steel Group Co [100.0%],2027,0.0,0.0
Xinjiang Ka Steel Group Co [100.0%],2028,0.0,0.0
Xinjiang Ka Steel Group Co [100.0%],2029,0.0,0.0
Xinjiang Ka Steel Group Co [100.0%],2030,0.0,0.0
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2020,709567.44086938,283826.97634775203
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2021,696272.2970956682,278508.9188382673
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2022,688450.2959887991,275380.1183955196
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2023,697618.9589000262,279047.5835600105
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2024,705244.7988040363,282097.91952161456
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2025,0.0,0.0
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2026,0.0,0.0
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2027,0.0,0.0
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2028,0.0,0.0
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2029,0.0,0.0
Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],2030,0.0,0.0
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2020,511399.9573833369,204559.98295333478
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2021,501817.8717806617,200727.1487122647
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2022,496180.3935054408,198472.15740217632
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2023,502788.43884686567,201115.37553874627
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2024,508284.5396785848,203313.81587143394
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2025,0.0,0.0
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2026,0.0,0.0
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2027,0.0,0.0
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2028,0.0,0.0
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2029,0.0,0.0
Xinjiang Xin'an Special Steel Co Ltd [100.0%],2030,0.0,0.0
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2020,639249.9467291711,1342424.8881312592
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2021,627272.3397258271,1317271.913424237
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2022,620225.4918818009,1302473.532951782
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2023,628485.5485585821,1319819.6519730224
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2024,635355.674598231,1334246.916656285
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2025,0.0,0.0
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2026,0.0,0.0
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2027,0.0,0.0
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2028,0.0,0.0
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2029,0.0,0.0
Xinjiang Yili Iron and Steel Co Ltd [100.0%],2030,0.0,0.0
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2020,2556999.786916685,5369699.552525038
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2021,2509089.3589033084,5269087.653696949
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2022,2480901.967527204,5209894.131807128
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2023,2513942.1942343283,5279278.60789209
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2024,2541422.698392924,5336987.66662514
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2025,0.0,0.0
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2026,0.0,0.0
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2027,0.0,0.0
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2028,0.0,0.0
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2029,0.0,0.0
Xinxing Ductile Iron Pipes Co Ltd [100.0%],2030,0.0,0.0
Xinyu Iron & Steel Corp Ltd [100.0%],2020,12786277.43447688,26851182.61240145
Xinyu Iron & Steel Corp Ltd [100.0%],2021,12546701.339195995,26348072.81231159
Xinyu Iron & Steel Corp Ltd [100.0%],2022,12405750.288619783,26052075.606101546
Xinyu Iron & Steel Corp Ltd [100.0%],2023,12570967.942268759,26399032.678764395
Xinyu Iron & Steel Corp Ltd [100.0%],2024,12708384.203313816,26687606.826959014
Xinyu Iron & Steel Corp Ltd [100.0%],2025,0.0,0.0
Xinyu Iron & Steel Corp Ltd [100.0%],2026,0.0,0.0
Xinyu Iron & Steel Corp Ltd [100.0%],2027,0.0,0.0
Xinyu Iron & Steel Corp Ltd [100.0%],2028,0.0,0.0
Xinyu Iron & Steel Corp Ltd [100.0%],2029,0.0,0.0
Xinyu Iron & Steel Corp Ltd [100.0%],2030,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2020,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2021,0.0,0.0
